ComID,PropertyID,TaxYear,BuildingNumber,UnitsPerBldg,StructureType,StructureType_Desc,IdenticalUnits,Grade,BuildingName,ClassCode,YearBuilt,YearEffective,YearRemod,PctComplete,Comments,PctCompleteFactor,ECF,CountyIndex,GradeFactor,RCN,UnAdjRCNLD,RCNLD,ElevatorUnAdjRCNLD,ElevatorECNLD,AvgSFCost,AvgPctGood,TotalIdenticalUnits,TotalRCNLD,TotCostArea
375874531,601576,2019,15,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 843,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,102040.000000,63265.000000,77322.000000,0.000000,0.000000,20.350000,0.620000,1.000000,77320.000000,3800.000000
375874536,601576,2019,16,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 921,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,102040.000000,63265.000000,77322.000000,0.000000,0.000000,20.350000,0.620000,1.000000,77320.000000,3800.000000
375874541,601576,2019,17,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1018 / 1019 / 1020,3307,1997.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,176880.000000,113203.000000,138357.000000,0.000000,0.000000,19.220000,0.640000,1.000000,138360.000000,7200.000000
375874546,601576,2019,18,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1031 / 1032 / 1033,3307,1997.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,176880.000000,113203.000000,138357.000000,0.000000,0.000000,19.220000,0.640000,1.000000,138360.000000,7200.000000
375874551,601576,2019,19,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 113 / 114,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,117960.000000,77854.000000,95153.000000,0.000000,0.000000,20.870000,0.660000,1.000000,95150.000000,4560.000000
375874556,601576,2019,20,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1120,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,117960.000000,77854.000000,95153.000000,0.000000,0.000000,20.870000,0.660000,1.000000,95150.000000,4560.000000
375874561,601576,2019,21,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1145,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,117960.000000,77854.000000,95153.000000,0.000000,0.000000,20.870000,0.660000,1.000000,95150.000000,4560.000000
375874566,601576,2019,22,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1208,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,92830.000000,61268.000000,74882.000000,0.000000,0.000000,21.900000,0.660000,1.000000,74880.000000,3420.000000
375874571,601576,2019,23,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1209,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,92830.000000,61268.000000,74882.000000,0.000000,0.000000,21.900000,0.660000,1.000000,74880.000000,3420.000000
375874576,601576,2019,24,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1224,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,92830.000000,61268.000000,74882.000000,0.000000,0.000000,21.900000,0.660000,1.000000,74880.000000,3420.000000
375874581,601576,2019,25,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1308,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,92830.000000,61268.000000,74882.000000,0.000000,0.000000,21.900000,0.660000,1.000000,74880.000000,3420.000000
375874586,601576,2019,26,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1309,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,92830.000000,61268.000000,74882.000000,0.000000,0.000000,21.900000,0.660000,1.000000,74880.000000,3420.000000
375874591,601576,2019,27,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1329,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,92830.000000,61268.000000,74882.000000,0.000000,0.000000,21.900000,0.660000,1.000000,74880.000000,3420.000000
375874596,601576,2019,28,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1420,3307,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,101200.000000,74888.000000,91528.000000,0.000000,0.000000,24.090000,0.740000,1.000000,91530.000000,3800.000000
375874601,601576,2019,29,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1421,3307,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,101200.000000,74888.000000,91528.000000,0.000000,0.000000,24.090000,0.740000,1.000000,91530.000000,3800.000000
375874606,601576,2019,30,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1441,3307,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,101200.000000,74888.000000,91528.000000,0.000000,0.000000,24.090000,0.740000,1.000000,91530.000000,3800.000000
375874611,601576,2019,31,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1512 / 1513,3307,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,166340.000000,124755.000000,152476.000000,0.000000,0.000000,25.410000,0.750000,1.000000,152480.000000,6000.000000
375874616,601576,2019,32,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1514,3307,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,127350.000000,95513.000000,116736.000000,0.000000,0.000000,25.380000,0.750000,1.000000,116740.000000,4600.000000
375874621,601576,2019,33,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1620,3307,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,84420.000000,63315.000000,77384.000000,0.000000,0.000000,25.790000,0.750000,1.000000,77380.000000,3000.000000
375874626,601576,2019,34,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1621,3307,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,97630.000000,73223.000000,89493.000000,0.000000,0.000000,24.860000,0.750000,1.000000,89490.000000,3600.000000
375874631,601576,2019,35,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1703,3307,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,91370.000000,68528.000000,83755.000000,0.000000,0.000000,25.460000,0.750000,1.000000,83760.000000,3290.000000
375874636,601576,2019,36,32.000000,396,396 - Mini Warehouse,1.000000,L,unit 353+ & 364 - 378,3307,2001.000000,2005.000000,2018.000000,NULL,2018 Addn. of 18'x130',1.000000,1.260000,0.970000,0.740000,127250.000000,94165.000000,115089.000000,0.000000,0.000000,25.580000,0.740000,1.000000,115090.000000,4500.000000
375874643,601576,2019,37,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 470 & 489,3307,2001.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,128330.000000,94964.000000,116065.000000,0.000000,0.000000,24.180000,0.740000,1.000000,116070.000000,4800.000000
375874648,601576,2019,38,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 768 & 787,3307,2001.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,132920.000000,98361.000000,120217.000000,0.000000,0.000000,24.040000,0.740000,1.000000,120220.000000,5000.000000
375874653,601576,2019,39,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 813 & 882,3307,2001.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,100850.000000,74629.000000,91212.000000,0.000000,0.000000,25.340000,0.740000,1.000000,91210.000000,3600.000000
375874658,601576,2019,40,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 941 & 960,3307,2001.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,100850.000000,74629.000000,91212.000000,0.000000,0.000000,25.340000,0.740000,1.000000,91210.000000,3600.000000
375874663,601576,2019,41,10.000000,396,396 - Mini Warehouse,1.000000,L,unit 1049 & 1058,3307,2003.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,183330.000000,135664.000000,165809.000000,0.000000,0.000000,23.030000,0.740000,1.000000,165810.000000,7200.000000
375874668,601576,2019,42,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 1165 & 1184,3307,2003.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,128330.000000,94964.000000,116065.000000,0.000000,0.000000,24.180000,0.740000,1.000000,116070.000000,4800.000000
375874673,601576,2019,43,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 1244 & 1263,3307,2003.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,100850.000000,74629.000000,91212.000000,0.000000,0.000000,25.340000,0.740000,1.000000,91210.000000,3600.000000
375874678,601576,2019,44,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 1349 & 1368,3307,2003.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,100850.000000,74629.000000,91212.000000,0.000000,0.000000,25.340000,0.740000,1.000000,91210.000000,3600.000000
375874683,601576,2019,45,20.000000,396,396 - Mini Warehouse,1.000000,L,unit 1461 & 1480,3307,2003.000000,2005.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,100850.000000,74629.000000,91212.000000,0.000000,0.000000,25.340000,0.740000,1.000000,91210.000000,3600.000000
375874688,601576,2019,46,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1534,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,119650.000000,92131.000000,112603.000000,0.000000,0.000000,24.480000,0.770000,1.000000,112600.000000,4600.000000
375874693,601576,2019,47,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1554,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,123770.000000,95303.000000,116479.000000,0.000000,0.000000,25.320000,0.770000,1.000000,116480.000000,4600.000000
375874698,601576,2019,48,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1641,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,97630.000000,75175.000000,91879.000000,0.000000,0.000000,25.520000,0.770000,1.000000,91880.000000,3600.000000
375874703,601576,2019,49,1.000000,396,396 - Mini Warehouse,1.000000,L,unit 1661,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,97630.000000,75175.000000,91879.000000,0.000000,0.000000,25.520000,0.770000,1.000000,91880.000000,3600.000000
285160241,607986,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2012.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,607110.000000,546399.000000,832111.000000,0.000000,0.000000,120.130000,0.900000,1.000000,832110.000000,6927.000000
285160250,607986,2019,2,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2012.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,607110.000000,546399.000000,832111.000000,0.000000,0.000000,120.130000,0.900000,1.000000,832110.000000,6927.000000
370603183,607994,2019,2,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,192520.000000,190595.000000,290257.000000,0.000000,0.000000,121.750000,0.990000,1.000000,290260.000000,2384.000000
370603175,607994,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,192520.000000,190595.000000,290257.000000,0.000000,0.000000,121.750000,0.990000,1.000000,290260.000000,2384.000000
302728763,607995,2019,2,3.000000,103,"103 - Residential, 3-family",1.000000,A,"3319 FEN WAY UNITS A, B & C",3527,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,387080.000000,367727.000000,560012.000000,0.000000,0.000000,129.390000,0.950000,1.000000,560010.000000,4328.000000
302728753,607995,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,"3325 FEN WAY UNITS A, B, C & D",3527,2014.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,472000.000000,443680.000000,675680.000000,0.000000,0.000000,117.390000,0.940000,1.000000,675680.000000,5756.000000
346249126,607996,2019,2,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,469510.000000,464815.000000,707867.000000,0.000000,0.000000,133.560000,0.990000,1.000000,707870.000000,5300.000000
346249115,607996,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,469510.000000,464815.000000,707867.000000,0.000000,0.000000,133.560000,0.990000,1.000000,707870.000000,5300.000000
346248636,607997,2019,2,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,469510.000000,464815.000000,707867.000000,0.000000,0.000000,133.560000,0.990000,1.000000,707870.000000,5300.000000
346248625,607997,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,NULL,3527,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,469510.000000,464815.000000,707867.000000,0.000000,0.000000,133.560000,0.990000,1.000000,707870.000000,5300.000000
311610953,608014,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,4-PLEX;  SITUS: 3317 WARBLER WAY,3527,2015.000000,NULL,NULL,NULL,4 UNITS -- 3 BD/2.5 BA EACH,1.000000,1.570000,0.970000,1.000000,382680.000000,363547.000000,553646.000000,0.000000,0.000000,115.730000,0.950000,1.000000,553650.000000,4784.000000
311610963,608014,2019,2,4.000000,104,"104 - Residential, 4-family",1.000000,A,4 PLEX- 3321 WARBLER WAY,3527,2015.000000,NULL,NULL,NULL,4- 3 bd 21/2 ba units,1.000000,1.570000,0.970000,1.000000,477060.000000,453209.000000,690193.000000,0.000000,0.000000,143.430000,0.950000,1.000000,690190.000000,4812.000000
327254355,608015,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,4 PLEX; SITUS 3335 WARBLER WAY,3527,2016.000000,NULL,NULL,NULL,4 units - 3bd / 2.5 ba,1.000000,1.570000,0.970000,1.000000,427200.000000,414385.000000,631067.000000,0.000000,0.000000,131.910000,0.970000,1.000000,631070.000000,4784.000000
327254365,608015,2019,2,4.000000,104,"104 - Residential, 4-family",1.000000,A,4 PLEX - 3329 WARBLER WAY,3527,2017.000000,NULL,NULL,NULL,4 - 3 bd 2 1/2 ba units,1.000000,1.570000,0.970000,1.000000,509070.000000,503980.000000,767511.000000,0.000000,0.000000,159.500000,0.990000,1.000000,767510.000000,4812.000000
293622154,608017,2019,1,4.000000,104,"104 - Residential, 4-family",1.000000,A,2784 CATALYST (4-PLEX),3527,2013.000000,NULL,NULL,NULL,Each unit has 3 BD/2.5 BA; approx 1742 SF,1.000000,1.570000,0.970000,1.000000,677320.000000,623135.000000,948972.000000,0.000000,0.000000,136.210000,0.920000,1.000000,948970.000000,6967.000000
293622168,608017,2019,2,2.000000,102,"102 - Residential, 2-family",1.000000,A,2790 CATALYST (RED DUPLEX),3527,2013.000000,NULL,NULL,NULL,Each unit has 3 BD/2.5 BA; approx 1750 SF,1.000000,1.570000,0.970000,1.000000,347800.000000,319976.000000,487291.000000,0.000000,0.000000,139.310000,0.920000,1.000000,487290.000000,3498.000000
293622181,608017,2019,3,2.000000,102,"102 - Residential, 2-family",1.000000,A,2796 CATALYST UNITS A & B (GRAY BUILDING,3527,2013.000000,NULL,NULL,NULL,Each unit has 3 BD/2.5 BA; approx 1718 SF,1.000000,1.570000,0.970000,1.000000,332870.000000,306240.000000,466373.000000,0.000000,0.000000,135.730000,0.920000,1.000000,466370.000000,3436.000000
306792348,608019,2019,C,23.000000,211,"211 - Apartments, Garden (3 stories & less)",1.000000,A,Creekside Apartments,3527,2016.000000,NULL,NULL,NULL,3266 N 27th Ave,1.000000,1.570000,0.970000,1.000000,2107630.000000,2044402.000000,3113419.000000,0.000000,0.000000,130.390000,0.970000,1.000000,3113420.000000,23877.000000
306792405,608019,2019,A & B,24.000000,211,"211 - Apartments, Garden (3 stories & less)",2.000000,A,Creekside Apartments,3527,2016.000000,NULL,NULL,NULL,3234 & 3230 N 27th Ave,1.000000,1.570000,0.970000,1.000000,2106190.000000,2043005.000000,3111292.000000,0.000000,0.000000,65.150000,0.970000,2.000000,6222580.000000,47754.000000
350989774,608021,2019,D,24.000000,211,"211 - Apartments, Garden (3 stories & less)",1.000000,A,Creekside Apartments Phase II,3527,2018.000000,NULL,NULL,20.000000,NULL,0.200000,1.570000,0.970000,1.000000,2106150.000000,2085091.000000,635075.000000,0.000000,0.000000,26.600000,0.990000,1.000000,635080.000000,23877.000000
350989823,608021,2019,E,24.000000,211,"211 - Apartments, Garden (3 stories & less)",1.000000,A,Creekside Apartments Phase II,3527,2018.000000,NULL,NULL,20.000000,NULL,0.200000,1.570000,0.970000,1.000000,2106150.000000,2085091.000000,635075.000000,0.000000,0.000000,26.600000,0.990000,1.000000,635080.000000,23877.000000
350989872,608021,2019,F,24.000000,211,"211 - Apartments, Garden (3 stories & less)",1.000000,A,Creekside Apartments Phase II,3527,2018.000000,NULL,NULL,20.000000,NULL,0.200000,1.570000,0.970000,1.000000,2106150.000000,2085091.000000,635075.000000,0.000000,0.000000,26.600000,0.990000,1.000000,635080.000000,23877.000000
350672472,608114,2019,1,4.000000,398,398 - Warehouse,1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,174700.000000,138013.000000,168679.000000,0.000000,0.000000,57.370000,0.790000,1.000000,168680.000000,2940.000000
350672529,608115,2019,1,4.000000,398,398 - Warehouse,1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,165790.000000,130974.000000,160076.000000,0.000000,0.000000,54.450000,0.790000,1.000000,160080.000000,2940.000000
350672590,608116,2019,1,4.000000,398,398 - Warehouse,1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,165790.000000,130974.000000,160076.000000,0.000000,0.000000,54.450000,0.790000,1.000000,160080.000000,2940.000000
350672627,608117,2019,1,4.000000,398,398 - Warehouse,1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,165790.000000,130974.000000,160076.000000,0.000000,0.000000,54.450000,0.790000,1.000000,160080.000000,2940.000000
350672664,608118,2019,C,1.000000,398,398 - Warehouse,1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,219060.000000,173057.000000,211510.000000,0.000000,0.000000,58.750000,0.790000,1.000000,211510.000000,3600.000000
300994439,608119,2019,1,1.000000,398,398 - Warehouse,1.000000,A,NULL,3150,2005.000000,NULL,NULL,NULL,NULL,1.000000,0.960000,0.970000,1.000000,100020.000000,79016.000000,73580.000000,0.000000,0.000000,30.660000,0.790000,1.000000,73580.000000,2400.000000
300961027,608120,2019,1,1.000000,368,368 - Hangar,1.000000,L,NULL,3307,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,81000.000000,59940.000000,73259.000000,0.000000,0.000000,30.520000,0.740000,1.000000,73260.000000,2400.000000
280200683,608121,2019,1,1.000000,395,395 - Truck Terminal,1.000000,G,NULL,3307,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,1477290.000000,1169491.000000,1429352.000000,0.000000,0.000000,67.490000,0.792000,1.000000,1429350.000000,21180.000000
350673133,608138,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,2001.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,225990.000000,161315.000000,197160.000000,0.000000,0.000000,35.650000,0.714000,1.000000,197160.000000,5530.000000
350673168,608139,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,2001.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,114020.000000,80954.000000,98942.000000,0.000000,0.000000,35.550000,0.710000,1.000000,98940.000000,2783.000000
350673201,608140,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,2001.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,195180.000000,138578.000000,169370.000000,0.000000,0.000000,35.530000,0.710000,1.000000,169370.000000,4767.000000
350673234,608141,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,2001.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,204790.000000,145401.000000,177709.000000,0.000000,0.000000,35.540000,0.710000,1.000000,177710.000000,5000.000000
350673267,608142,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,2001.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,229460.000000,163775.000000,200166.000000,0.000000,0.000000,38.130000,0.714000,1.000000,200170.000000,5250.000000
280164751,608157,2019,1,62.000000,315,"315 - Hotel/Motel, Low Rise (1 to 4 stories)",1.000000,A,MY PLACE HOTEL,3507,2012.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,3638990.000000,3202311.000000,3913864.000000,86220.000000,92733.000000,134.180000,0.880000,1.000000,4006600.000000,29168.000000
375820527,608185,2019,1,1.000000,373,"373 - Multi-purpose, Retail, single occupancy",1.000000,G,Staples,3507,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,2317330.000000,1853864.000000,2265793.000000,0.000000,0.000000,109.880000,0.800000,1.000000,2265790.000000,20620.000000
375824835,608186,2019,1,1.000000,373,"373 - Multi-purpose, Retail, single occupancy",1.000000,G,NULL,3507,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,2233590.000000,1809208.000000,2211214.000000,0.000000,0.000000,111.950000,0.810000,1.000000,2211210.000000,19751.000000
375824847,608186,2019,2,1.000000,374,"374 - Multi-purpose, Retail, multi-occupancy",1.000000,G,NULL,3507,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,1218120.000000,982239.000000,1200493.000000,0.000000,0.000000,150.270000,0.806000,1.000000,1200490.000000,7989.000000
343466027,608191,2019,1,1.000000,398,398 - Warehouse,1.000000,F,NULL,3307,2017.000000,NULL,NULL,50.000000,NULL,0.500000,1.260000,0.970000,0.840000,127510.000000,126234.000000,77141.000000,0.000000,0.000000,36.220000,0.990000,1.000000,77140.000000,2130.000000
271956236,608192,2019,2,1.000000,398,398 - Warehouse,1.000000,A,POLE BLDNG STORAGE & OFFICE,3307,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,66780.000000,62774.000000,76722.000000,0.000000,0.000000,63.940000,0.940000,1.000000,76720.000000,1200.000000
271956230,608192,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,OFFICE,3307,1997.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,72960.000000,49613.000000,60637.000000,0.000000,0.000000,112.710000,0.680000,1.000000,60640.000000,538.000000
357877240,608193,2019,1,1.000000,398,398 - Warehouse,1.000000,A,NULL,3307,2017.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,445460.000000,441006.000000,538998.000000,0.000000,0.000000,112.220000,0.990000,1.000000,539000.000000,4803.000000
357875940,608194,2019,1,1.000000,401,"401 - Industrial, Manufacturing & Processing",1.000000,A,NULL,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,708370.000000,545445.000000,666642.000000,0.000000,0.000000,74.800000,0.770000,1.000000,666640.000000,8912.000000
371646165,608234,2019,OFFICE LAN,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,F,NULL,3501,1975.000000,NULL,NULL,NULL,Leave res class code for value allocation,1.000000,1.570000,0.970000,0.840000,170490.000000,86950.000000,132416.000000,0.000000,0.000000,66.210000,0.510000,1.000000,132420.000000,2000.000000
280096551,608245,2019,1,1.000000,332,332 - Auto Equipment Service Garage,1.000000,G,Western Automotive Service,3307,2013.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,689320.000000,606601.000000,741388.000000,0.000000,0.000000,137.290000,0.880000,1.000000,741390.000000,5400.000000
351480999,608248,2019,1,2.000000,397,397 - Flex Warehouse,1.000000,A,NULL,3307,2016.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,368350.000000,353616.000000,432189.000000,0.000000,0.000000,77.960000,0.960000,1.000000,432190.000000,5544.000000
351481014,608248,2019,2,1.000000,398,398 - Warehouse,1.000000,A,NULL,3307,2017.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,168750.000000,167063.000000,204185.000000,0.000000,0.000000,72.920000,0.990000,1.000000,204190.000000,2800.000000
347101625,608250,2019,1,3.000000,397,397 - Flex Warehouse,1.000000,A,NULL,3307,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,237560.000000,235184.000000,287442.000000,0.000000,0.000000,49.560000,0.990000,1.000000,287440.000000,5800.000000
347099088,608256,2019,1,10.000000,396,396 - Mini Warehouse,1.000000,A,NULL,3307,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,208800.000000,204624.000000,250091.000000,0.000000,0.000000,45.310000,0.980000,1.000000,250090.000000,5520.000000
347099093,608256,2019,2,20.000000,396,396 - Mini Warehouse,1.000000,A,NULL,3307,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,384420.000000,376732.000000,460442.000000,0.000000,0.000000,41.110000,0.980000,1.000000,460440.000000,11200.000000
347099098,608256,2019,3,10.000000,396,396 - Mini Warehouse,1.000000,A,NULL,3307,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,98680.000000,96706.000000,118194.000000,0.000000,0.000000,43.780000,0.980000,1.000000,118190.000000,2700.000000
253846399,608257,2019,1,7.000000,397,397 - Flex Warehouse,1.000000,A,NULL,3307,2010.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,703030.000000,590545.000000,721764.000000,0.000000,0.000000,49.350000,0.840000,1.000000,721760.000000,14625.000000
350988900,608258,2019,2,36.000000,396,396 - Mini Warehouse,1.000000,F,Smileys Storage,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,212150.000000,163356.000000,199654.000000,0.000000,0.000000,27.730000,0.770000,1.000000,199650.000000,7200.000000
350988905,608258,2019,3,6.000000,397,397 - Flex Warehouse,1.000000,A,Smiley's Storage,3307,2018.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,456080.000000,451519.000000,551847.000000,0.000000,0.000000,56.180000,0.990000,1.000000,551850.000000,9823.000000
350988895,608258,2019,1,36.000000,396,396 - Mini Warehouse,1.000000,F,Smileys Storage,3307,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,212150.000000,163356.000000,199654.000000,0.000000,0.000000,27.730000,0.770000,1.000000,199650.000000,7200.000000
