PropertyID,TaxYear,LinkedProperty,LinkType,LinkTypeDesc,LinkedPropertyID
1562778,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562779,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562779,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562780,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562780,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562781,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562781,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562782,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562782,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562783,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562783,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562784,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562784,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562785,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562785,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562786,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562786,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562787,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562787,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562788,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562788,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562789,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562789,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562790,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562790,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562791,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562791,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562792,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562792,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562793,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562793,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562794,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562794,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562795,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562795,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562796,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562796,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562797,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562797,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562798,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562798,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562799,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562799,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562800,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562800,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562801,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562801,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562802,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562802,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562803,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562803,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562804,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562804,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562805,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562805,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562806,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562806,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562807,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562807,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562808,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562808,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562809,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562809,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562810,2019,06-0903-26-1-01-01-6500,127508,8 - Split,600938
1562810,2019,06-0903-26-1-01-01-0000,127508,8 - Split,600938
1562907,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562908,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562909,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562910,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562911,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562912,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562913,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562914,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1562915,2019,06-0798-17-2-01-01-0000,127508,8 - Split,612043
1563229,2019,06-0799-07-1-48-01-0000,127508,8 - Split,642143
1563263,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563263,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563264,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563264,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563265,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563265,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563266,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563266,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563267,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563267,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563268,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563268,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563269,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563269,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563270,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563270,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563271,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563271,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563272,2019,06-0905-31-2-01-09-7000,127508,8 - Split,637357
1563272,2019,06-0905-31-2-01-09-0000,127508,8 - Split,637357
1563275,2019,06-0903-09-4-02-15-0000,127508,8 - Split,1488247
1563275,2019,06-0903-09-4-02-15-7000,127508,8 - Split,1488247
1563276,2019,06-0903-09-4-02-15-7000,127508,8 - Split,1488247
1563276,2019,06-0903-09-4-02-15-0000,127508,8 - Split,1488247
1563277,2019,06-0903-09-4-02-15-0000,127508,8 - Split,1488247
1563277,2019,06-0903-09-4-02-15-7000,127508,8 - Split,1488247
1563278,2019,06-0903-09-4-02-15-7000,127508,8 - Split,1488247
1563278,2019,06-0903-09-4-02-15-0000,127508,8 - Split,1488247
1563279,2019,06-0903-09-4-02-15-0000,127508,8 - Split,1488247
1563279,2019,06-0903-09-4-02-15-7000,127508,8 - Split,1488247
1563388,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563388,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563389,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563389,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563390,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563390,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563391,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563391,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563392,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563392,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563393,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563393,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563394,2019,06-0797-14-2-04-22-0000,127508,8 - Split,1554359
1563394,2019,06-0797-14-2-04-22-7000,127508,8 - Split,1554359
1563621,2019,06-1105-25-3-01-08-0001,127508,8 - Split,592746
1563621,2019,06-1105-25-3-01-08-0000,127508,8 - Split,592746
1563629,2019,06-0798-04-4-13-03-7000,127508,8 - Split,1538146
1563629,2019,06-0798-04-4-13-03-0000,127508,8 - Split,1538146
1563630,2019,06-0798-04-4-13-03-0000,127508,8 - Split,1538146
1563630,2019,06-0798-04-4-13-03-7000,127508,8 - Split,1538146
1563634,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563634,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563635,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563635,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563636,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563636,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563637,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563637,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563638,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563638,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563639,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563639,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563640,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563640,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563641,2019,06-0799-07-2-17-12-0000,127508,8 - Split,641937
1563641,2019,06-0799-07-2-17-12-7000,127508,8 - Split,641937
1563691,2019,06-0799-07-2-17-12-7401,127508,8 - Split,1563645
1563691,2019,06-0799-07-2-17-12-7403,127508,8 - Split,1563647
1563691,2019,06-0799-07-2-17-12-7404,127508,8 - Split,1563648
1563691,2019,06-0799-07-2-17-12-7406,127508,8 - Split,1563650
1563691,2019,06-0799-07-2-17-12-7409,127508,8 - Split,1563653
1563691,2019,06-0799-07-2-17-12-7410,127508,8 - Split,1563654
1563691,2019,06-0799-07-2-17-12-7411,127508,8 - Split,1563655
1563691,2019,06-0799-07-2-17-12-7418,127508,8 - Split,1563662
1563691,2019,06-0799-07-2-17-12-7419,127508,8 - Split,1563663
1563691,2019,06-0799-07-2-17-12-7422,127508,8 - Split,1563666
1563691,2019,06-0799-07-2-17-12-7425,127508,8 - Split,1563669
1563691,2019,06-0799-07-2-17-12-7430,127508,8 - Split,1563674
1563691,2019,06-0799-07-2-17-12-7431,127508,8 - Split,1563675
1563691,2019,06-0799-07-2-17-12-7432,127508,8 - Split,1563676
1563691,2019,06-0799-07-2-17-12-7433,127508,8 - Split,1563677
1563691,2019,06-0799-07-2-17-12-7434,127508,8 - Split,1563678
1563691,2019,06-0799-07-2-17-12-7435,127508,8 - Split,1563679
1563691,2019,06-0799-07-2-17-12-7436,127508,8 - Split,1563680
1563691,2019,06-0799-07-2-17-12-7437,127508,8 - Split,1563681
1563691,2019,06-0799-07-2-17-12-7438,127508,8 - Split,1563682
1563691,2019,06-0799-07-2-17-12-7439,127508,8 - Split,1563683
1563691,2019,06-0799-07-2-17-12-7441,127508,8 - Split,1563685
1563691,2019,06-0799-07-2-17-12-7443,127508,8 - Split,1563687
1563691,2019,06-0799-07-2-17-12-7416,127508,8 - Split,1563660
1563691,2019,06-0799-07-2-17-12-7417,127508,8 - Split,1563661
1563691,2019,06-0799-07-2-17-12-7420,127508,8 - Split,1563664
1563691,2019,06-0799-07-2-17-12-7423,127508,8 - Split,1563667
1563691,2019,06-0799-07-2-17-12-7428,127508,8 - Split,1563672
1563691,2019,06-0799-07-2-17-12-7412,127508,8 - Split,1563656
1563691,2019,06-0799-07-2-17-12-7413,127508,8 - Split,1563657
1563691,2019,06-0799-07-2-17-12-7424,127508,8 - Split,1563668
1563691,2019,06-0799-07-2-17-12-7427,127508,8 - Split,1563671
1563691,2019,06-0799-07-2-17-12-7402,127508,8 - Split,1563646
1563691,2019,06-0799-07-2-17-12-7405,127508,8 - Split,1563649
1563691,2019,06-0799-07-2-17-12-7407,127508,8 - Split,1563651
1563691,2019,06-0799-07-2-17-12-7408,127508,8 - Split,1563652
1563691,2019,06-0799-07-2-17-12-7414,127508,8 - Split,1563658
1563691,2019,06-0799-07-2-17-12-7415,127508,8 - Split,1563659
1563691,2019,06-0799-07-2-17-12-7421,127508,8 - Split,1563665
1563691,2019,06-0799-07-2-17-12-7426,127508,8 - Split,1563670
1563691,2019,06-0799-07-2-17-12-7429,127508,8 - Split,1563673
1563691,2019,06-0799-07-2-17-12-7440,127508,8 - Split,1563684
1563691,2019,06-0799-07-2-17-12-7442,127508,8 - Split,1563686
1563766,2019,06-0798-02-2-31-01-7000,127508,8 - Split,1440230
1563766,2019,06-0798-02-2-31-01-0000,127508,8 - Split,1440230
1563767,2019,06-0798-02-2-31-01-7000,127508,8 - Split,1440230
1563767,2019,06-0798-02-2-31-01-0000,127508,8 - Split,1440230
1563768,2019,06-0798-02-2-31-01-7000,127508,8 - Split,1440230
1563768,2019,06-0798-02-2-31-01-0000,127508,8 - Split,1440230
1563769,2019,06-0798-02-2-31-01-0000,127508,8 - Split,1440230
1563769,2019,06-0798-02-2-31-01-7000,127508,8 - Split,1440230
1564065,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564065,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564066,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564066,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564067,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564067,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564068,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564068,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564069,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564069,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564070,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564070,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564071,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564071,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564072,2019,06-0904-35-2-20-07-0000,127508,8 - Split,607963
1564072,2019,06-0904-35-2-20-07-7000,127508,8 - Split,607963
1564076,2019,06-0798-06-3-01-20-6500,127508,8 - Split,620253
1564263,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564263,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564264,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564264,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564265,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564265,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564266,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564266,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564267,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564267,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564268,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564268,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564269,2019,06-0904-35-2-02-11-7000,127508,8 - Split,607271
1564269,2019,06-0904-35-2-02-11-0000,127508,8 - Split,607271
1564271,2019,06-0798-16-1-06-11-7000,127508,8 - Split,1520609
1564271,2019,06-0798-16-1-06-11-0000,127508,8 - Split,1520609
1564272,2019,06-0798-16-1-06-11-0000,127508,8 - Split,1520609
1564272,2019,06-0798-16-1-06-11-7000,127508,8 - Split,1520609
1564273,2019,06-0798-10-2-01-23-0000,127508,8 - Split,620091
1564273,2019,06-0798-10-2-01-23-7000,127508,8 - Split,620091
1564274,2019,06-0798-10-2-01-23-0000,127508,8 - Split,620091
1564274,2019,06-0798-10-2-01-23-7000,127508,8 - Split,620091
1564278,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564279,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564280,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564281,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564282,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564283,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564284,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564285,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564286,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564287,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564288,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564289,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564290,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564291,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564292,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564293,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564294,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564295,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564296,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564297,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564298,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564299,2019,06-0904-13-3-01-01-0000,127508,8 - Split,636760
1564315,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564315,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564316,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564316,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564317,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564317,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564318,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564318,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564319,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564319,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564320,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564320,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564321,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564321,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564322,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1564322,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1564329,2019,06-0062-35-1-01-01-0000,60216,1 - Imps Linked to Land Owned by Others,632726
624423,2019,06-00RHF46070-001,123025,Real Property/Personal Property Link,573304
624497,2019,06-00RHG10783-001,123025,Real Property/Personal Property Link,573316
624502,2019,06-00RHG10789-001,123025,Real Property/Personal Property Link,573321
624504,2019,06-00RHG10791-001,123025,Real Property/Personal Property Link,573326
624504,2019,06-00RHG10791-001,123025,Real Property/Personal Property Link,573325
624522,2019,06-00RHG10806-001,123025,Real Property/Personal Property Link,573332
624548,2019,06-00RHG10828-001,123025,Real Property/Personal Property Link,573339
624551,2019,06-00RHG10831-001,123025,Real Property/Personal Property Link,573344
624563,2019,06-00RHG10844-001,123025,Real Property/Personal Property Link,573350
624565,2019,06-00RHG10847-001,123025,Real Property/Personal Property Link,573355
624572,2019,06-00RHG12405-001,123025,Real Property/Personal Property Link,573359
624581,2019,06-00RHG12548-001,123025,Real Property/Personal Property Link,573365
624604,2019,06-0698-16-4-01-05-0000,60218,3 - Agricultural (tieback is primary parcel),624998
624633,2019,06-00RHG13188-001,123025,Real Property/Personal Property Link,573381
624679,2019,06-00RHG13237-001,123025,Real Property/Personal Property Link,573395
624706,2019,06-00RHG13269-001,123025,Real Property/Personal Property Link,573402
624751,2019,06-00RHG13315-001,123025,Real Property/Personal Property Link,573411
624760,2019,06-00RHG13324-001,123025,Real Property/Personal Property Link,573416
624890,2019,06-00RHG13457-001,123025,Real Property/Personal Property Link,573438
624912,2019,06-00RHG13482-001,123025,Real Property/Personal Property Link,573445
624915,2019,06-00RHG13485-001,123025,Real Property/Personal Property Link,573450
624915,2019,06-00RHG13485-001-D,123025,Real Property/Personal Property Link,573449
624944,2019,06-00RHG21138-001,123025,Real Property/Personal Property Link,573458
624945,2019,06-00RHG21261-001,123025,Real Property/Personal Property Link,573462
624948,2019,06-00RHG21476-001,123025,Real Property/Personal Property Link,573467
624949,2019,06-00RHG21478-001,123025,Real Property/Personal Property Link,573471
624998,2019,06-0698-16-1-01-01-0000,60218,3 - Agricultural (tieback is primary parcel),624810
625018,2019,06-00RHG27352-001,123025,Real Property/Personal Property Link,573488
625120,2019,06-00RHG42127-001,123025,Real Property/Personal Property Link,573516
625372,2019,06-00RHH27104-001,123025,Real Property/Personal Property Link,573552
